Date,Open,High,Low,Close,Adj Close,Volume
1/3/2007,114.7377587,114.7377587,114.7377587,114.7377587,114.7377587,66078997
1/4/2007,128.1660029,128.1660029,128.1660029,128.1660029,128.1660029,68994753
1/5/2007,139.0915741,139.0915741,139.0915741,139.0915741,139.0915741,71367088
1/8/2007,146.5436874,146.5436874,146.5436874,146.5436874,146.5436874,72985210
1/9/2007,149.8601899,149.8601899,149.8601899,149.8601899,149.8601899,73705342
1/10/2007,148.7463956,148.7463956,148.7463956,148.7463956,148.7463956,73463497
1/11/2007,143.3012702,143.3012702,143.3012702,143.3012702,143.3012702,72281164
1/12/2007,134.0086369,134.0086369,134.0086369,134.0086369,134.0086369,70263399
1/16/2007,121.694187,121.694187,121.694187,121.694187,121.694187,67589488
1/17/2007,107.4521133,107.4521133,107.4521133,107.4521133,107.4521133,64497022
1/18/2007,92.54788669,92.54788669,92.54788669,92.54788669,92.54788669,61260777
1/19/2007,78.30581304,78.30581304,78.30581304,78.30581304,78.30581304,58168311
1/22/2007,65.99136311,65.99136311,65.99136311,65.99136311,65.99136311,55494400
1/23/2007,56.69872981,56.69872981,56.69872981,56.69872981,56.69872981,53476635
1/24/2007,51.25360439,51.25360439,51.25360439,51.25360439,51.25360439,52294302
1/25/2007,50.13981014,50.13981014,50.13981014,50.13981014,50.13981014,52052457
1/26/2007,53.45631257,53.45631257,53.45631257,53.45631257,53.45631257,52772589
1/29/2007,60.90842588,60.90842588,60.90842588,60.90842588,60.90842588,54390711
1/30/2007,71.8339971,71.8339971,71.8339971,71.8339971,71.8339971,56763046
1/31/2007,85.26224128,85.26224128,85.26224128,85.26224128,85.26224128,59678802
2/1/2007,100,100,100,100,100,62878900
2/2/2007,114.7377587,114.7377587,114.7377587,114.7377587,114.7377587,66078997
2/5/2007,128.1660029,128.1660029,128.1660029,128.1660029,128.1660029,68994753
2/6/2007,139.0915741,139.0915741,139.0915741,139.0915741,139.0915741,71367088
2/7/2007,146.5436874,146.5436874,146.5436874,146.5436874,146.5436874,72985210
2/8/2007,149.8601899,149.8601899,149.8601899,149.8601899,149.8601899,73705342
2/9/2007,148.7463956,148.7463956,148.7463956,148.7463956,148.7463956,73463497
2/12/2007,143.3012702,143.3012702,143.3012702,143.3012702,143.3012702,72281164
2/13/2007,134.0086369,134.0086369,134.0086369,134.0086369,134.0086369,70263399
2/14/2007,121.694187,121.694187,121.694187,121.694187,121.694187,67589488
2/15/2007,107.4521133,107.4521133,107.4521133,107.4521133,107.4521133,64497022
2/16/2007,92.54788669,92.54788669,92.54788669,92.54788669,92.54788669,61260777
2/20/2007,78.30581304,78.30581304,78.30581304,78.30581304,78.30581304,58168311
2/21/2007,65.99136311,65.99136311,65.99136311,65.99136311,65.99136311,55494400
2/22/2007,56.69872981,56.69872981,56.69872981,56.69872981,56.69872981,53476635
2/23/2007,51.25360439,51.25360439,51.25360439,51.25360439,51.25360439,52294302
2/26/2007,50.13981014,50.13981014,50.13981014,50.13981014,50.13981014,52052457
2/27/2007,53.45631257,53.45631257,53.45631257,53.45631257,53.45631257,52772589
2/28/2007,60.90842588,60.90842588,60.90842588,60.90842588,60.90842588,54390711
3/1/2007,71.8339971,71.8339971,71.8339971,71.8339971,71.8339971,56763046
3/2/2007,85.26224128,85.26224128,85.26224128,85.26224128,85.26224128,59678802
3/5/2007,100,100,100,100,100,62878900
3/6/2007,114.7377587,114.7377587,114.7377587,114.7377587,114.7377587,66078997
3/7/2007,128.1660029,128.1660029,128.1660029,128.1660029,128.1660029,68994753
3/8/2007,139.0915741,139.0915741,139.0915741,139.0915741,139.0915741,71367088
3/9/2007,146.5436874,146.5436874,146.5436874,146.5436874,146.5436874,72985210
3/12/2007,149.8601899,149.8601899,149.8601899,149.8601899,149.8601899,73705342
3/13/2007,148.7463956,148.7463956,148.7463956,148.7463956,148.7463956,73463497
3/14/2007,143.3012702,143.3012702,143.3012702,143.3012702,143.3012702,72281164
3/15/2007,134.0086369,134.0086369,134.0086369,134.0086369,134.0086369,70263399
3/16/2007,121.694187,121.694187,121.694187,121.694187,121.694187,67589488
3/19/2007,107.4521133,107.4521133,107.4521133,107.4521133,107.4521133,64497022
3/20/2007,92.54788669,92.54788669,92.54788669,92.54788669,92.54788669,61260777
3/21/2007,78.30581304,78.30581304,78.30581304,78.30581304,78.30581304,58168311
3/22/2007,65.99136311,65.99136311,65.99136311,65.99136311,65.99136311,55494400
3/23/2007,56.69872981,56.69872981,56.69872981,56.69872981,56.69872981,53476635
3/26/2007,51.25360439,51.25360439,51.25360439,51.25360439,51.25360439,52294302
3/27/2007,50.13981014,50.13981014,50.13981014,50.13981014,50.13981014,52052457
3/28/2007,53.45631257,53.45631257,53.45631257,53.45631257,53.45631257,52772589
3/29/2007,60.90842588,60.90842588,60.90842588,60.90842588,60.90842588,54390711
3/30/2007,71.8339971,71.8339971,71.8339971,71.8339971,71.8339971,56763046
4/2/2007,85.26224128,85.26224128,85.26224128,85.26224128,85.26224128,59678802
4/3/2007,100,100,100,100,100,62878900
4/4/2007,114.7377587,114.7377587,114.7377587,114.7377587,114.7377587,66078997
4/5/2007,128.1660029,128.1660029,128.1660029,128.1660029,128.1660029,68994753
4/9/2007,139.0915741,139.0915741,139.0915741,139.0915741,139.0915741,71367088
4/10/2007,146.5436874,146.5436874,146.5436874,146.5436874,146.5436874,72985210
4/11/2007,149.8601899,149.8601899,149.8601899,149.8601899,149.8601899,73705342
4/12/2007,148.7463956,148.7463956,148.7463956,148.7463956,148.7463956,73463497
